id,category,headline,content
0,4, A new gene-editing technique for COVID-19 vaccine can help protect against rare diseases ,"['&lt;p&gt;MOSCOW  - A new gene-editing technique for COVID-19 vaccines can help protect against rare diseases, new researchers have found.&lt;p&gt;&lt;p&gt;Researchers studied the genome of 22 human coronavirus genes from around 50 countries in a new genome editing workgroup that has been co-led by the University of Maryland. This latest version of the technique has been approved for use in countries with low rates of COVID-19 transmission, the scientists reported on Thursday.&lt;p&gt;&lt;p&gt;“In this work, we found significant mutations in the mRNA for COVID-19 protein to be absent in our previously unknown gene-editing scheme, suggesting a protective effect of COVID-19 vaccine against the virus in the human genome,” said study co-author Dr. David Krikorian of the Center for Immunology and Microbiology at the Institute for Microbiology in London.&lt;p&gt;&lt;p&gt;The research was published in the journal Cell.&lt;p&gt;&lt;p&gt;Scientists have used a variety of tools to help protect against COVID-19, including gene-editing in vaccines and DNA editing to edit genes to target specific strains of the virus.&lt;p&gt;&lt;p&gt;In addition, gene editing, often involving editing of entire genomes to produce new targets for future vaccines, has been criticized.&lt;p&gt;']"
0,4, Jung-fu study suggests long-term use of anti-inflammatories in elderly with COVID-19 ,"['&lt;p&gt; - A new study on the long-term use of anti-inflammatory drugs in older people with COVID-19 has found that elderly people do indeed benefit from them - but they are far more likely to need them.&lt;p&gt;&lt;p&gt;In a study involving over 11,000 participants, doctors found that nearly half - or 46% - of those with COVID-19 needed at least two years to become fully recovered from their illness. In other words, nearly all of them went on to be productive for several years after being hospitalized. Researchers said this in combination with other benefits such as ""life-long anti-inflammatory effects"".&lt;p&gt;&lt;p&gt;Study co-author Dr. Robert S. Wysocki, from the Vanderbilt University Center for Chronic Disease Research in Nashville, said it may not be a surprise that older people are at greatest risk for serious disease.&lt;p&gt;&lt;p&gt;He said the findings suggest that ""an array of factors contribute to the longer-term benefits of the various drugs used to treat COVID-19"".&lt;p&gt;&lt;p&gt;For example, ""the long-term effects of the cytokines IL-12, TNF-α, IL-5 and TNF-beta may be greatest in the elderly, and these may also be greatest in the frail,"" he said.&lt;p&gt;']"
0,4, Molecular evolution of a mammal's immune system sheds light on the origins of our immune system ,"['&lt;p&gt; - A new study shows that an extinct creature of modern mammals arose much earlier than previously thought, with the earliest known instances in Madagascar and Madagascar, suggesting that our earliest-known immune system evolved long ago.&lt;p&gt;&lt;p&gt;Scientists reported on Thursday their findings in Nature Cell Biology, a scientific journal. They described the earliest-known mammal immune system in Madagascar that was not part of a small group called bilaterians and which lived on the southern coast of Madagascar.&lt;p&gt;&lt;p&gt;“The first mammals had no immune systems at all, so we could not explain why their ancestors developed immune systems such as ours and why their ancestors lacked them,” said University of Bonn paleoanthropologist Giuseppe Gianculli of the Max Planck Institute for Evolutionary Anthropology in Germany, lead author of the study published in the journal Nature.&lt;p&gt;&lt;p&gt;“We propose the origin of our immune system, which evolved from a single organism, a primitive group of primates, perhaps from an evolutionary transition between a small group called bilaterians and bilaterians in which all mammals evolved similar to modern mammalian systems,” Gianculli added. “Until now, this was the case.”&lt;p&gt;&lt;p&gt;The first mammals, bilaterians, evolved in Madagascar from a group called the Mitralobranch, or marsupials. The species included the critically endangered Beagle, who lived about 100 million years ago.&lt;p&gt;']"
0,4, Lemuritic blood samples collected at NASA’s Johnson Space Center show virus spread through space ,"['&lt;p&gt;WASHINGTON  - An astronaut’s samples collected on Wednesday of a blood sample that survived microbial experiments in space could shed light on how humans become immune to severe infectious diseases and help scientists develop vaccines for the disease.&lt;p&gt;&lt;p&gt;The samples, collected from a NASA astronaut’s capsule as part of the Johnson Space Center’s Crew Dragon launch from Florida, were sent to the Johnson Space Center in Houston for analysis by the National Institutes of Health’s National Recycling Laboratory.&lt;p&gt;&lt;p&gt;“As we understand more about the virus, there are more potential uses for this sample,” a NASA spokeswoman said.&lt;p&gt;&lt;p&gt;The sample, collected during a fly-by by astronaut Nick Hague on Wednesday, showed a spike at one end that may allow the virus to break through the blood.&lt;p&gt;&lt;p&gt;It was the first documented transmission of the new coronavirus from Earth to the space station.&lt;p&gt;&lt;p&gt;“We anticipate a return of infection from the human space station and we will continue to monitor the samples and determine if there’s a vaccine and what we know from other potential uses,” NASA spokeswoman Shannon Smith said.&lt;p&gt;&lt;p&gt;NASA scientists who collected the samples from space hope to use them to test vaccines for the new coronavirus, and the samples, according to the Johnson Space Center, will be sent to Johnson Space Center for analysis by the National Recycling Laboratory.&lt;p&gt;']"
0,4, Chinese astronauts embark on first human space trip ,"['&lt;p&gt;BEIJING  - Chinese astronaut Chen Xiaocheng on Thursday took the first ever deep space docking by ferrying her two astronauts to the International Space Station (ISS) and setting off on a six-month journey through space.&lt;p&gt;&lt;p&gt;Chen, from Hainan in Inner Mongolia, was due to arrive in the red planet at 6:48 p.m. local time (0148 GMT on Thursday) from the International Space Station (ISS).&lt;p&gt;&lt;p&gt;“This is a historic opportunity,” the Chinese astronaut said after ferrying the astronauts to the space station and guiding them to safety.&lt;p&gt;&lt;p&gt;“My two youngest are still at home here in China and I feel like my family now and the experience will be more than happy to give them this wonderful chance.”&lt;p&gt;&lt;p&gt;The space station’s space communication satellite has been beset by delays, with several satellites and data systems not being switched on and one of which failed to respond, leading to dozens of hours of internet and data network failures.&lt;p&gt;&lt;p&gt;“We are not in the middle of the problem and will work hard to make sure that everything is on time,” China’s space agency, China Academy of Space Engineering, said in a statement.&lt;p&gt;&lt;p&gt;In March 2019, NASA began sending robotic rovers to space to help slow the space shuttle program in an attempt to slow the pace of global warming and avert catastrophic damage to humankind if the program goes ahead.&lt;p&gt; ']"
0,4," New Delhi: New Delhi to begin “junk science” phase, say scientists ","['&lt;p&gt;NEW DELHI  - India will start a phase-by <PAD>, or “junk science”, phase under the new Delhi University of Science and Technology (DUT) and the National Institute of All-India (NIA) chief minister Arvind Kejriwal said on Tuesday.&lt;p&gt;&lt;p&gt;Kejriwal’s call for the construction of five institutes, some of which could be called “junk science” and some of which he calls “junk engineering” in the name of scientific innovation was made during the last Congress government.&lt;p&gt;&lt;p&gt;He said his government is set to begin the process of “junk engineering” at the beginning of 2022.&lt;p&gt;&lt;p&gt;The “junk science” phase is in the background of discussions between various departments, he said, referring to the government’s drive to make the country a modern, meritocracy, and to make the country more transparent.&lt;p&gt;&lt;p&gt;India has become a member of the European Union in recent years and is among the last member states to join.&lt;p&gt;&lt;p&gt;Last year, the Narendra Modi government announced its plan to revive India’s economy to boost the country’s growth.&lt;p&gt;&lt;p&gt;“I do not think we have any great vision, and this is why we should have an initiative to start studying junk science,” Kejriwal said.&lt;p&gt;']"
0,4, Steroids can make you feel cold ,"['&lt;p&gt;LONDON  - The first signs that an alien presence may be lurking near your town or town are a mixture of irritation and dread, scientists said on Thursday, as they warn of threats to health posed by the so-called “Starry Sky”, a small but potentially persistent interstellar source of low-frequency radiation.&lt;p&gt;&lt;p&gt;“A Starry Sky, or ‘Steroids,’ may be spreading more readily than expected, scientists said on Wednesday. “We do not yet have a clear answer on whether they cause illness in humans,” said astrophysicist Peter Hui, a researcher at the University of Portsmouth who co-led the study published in the journal Nature.&lt;p&gt;&lt;p&gt;“Given this, it may be wise to be aware that the most widespread Steroids are mostly small, ‘far-off” stars that have very little or no atmosphere. They appear to emit low levels of ultraviolet (UV) radiation and have a long history of detection.”&lt;p&gt;&lt;p&gt;The astronomers used data collected by U.S. space probes during the Voyager 2 mission in 1977 and Voyager 2 in 1977 to analyze the Steroids’ orbits before they became visible and then observed them in the intervening 30 days.&lt;p&gt;&lt;p&gt;In that same study, they analyzed the data from the National Aeronautics and Space Administration’s Long March 7 satellite, which passed close to the source of the low-frequency radiation. They also analyzed data from the NASA-funded Gaia spacecraft, which arrived in Japan in 2010.&lt;p&gt;']"
0,4, China launches first lunar probe into lunar orbit ,"['&lt;p&gt;BEIJING  - China’s first lunar probe launched on Thursday into lunar orbit with its own mission on an unpiloted rocket, the state news agency Xinhua said, citing an official at the National Space Administration.&lt;p&gt;&lt;p&gt;China has set its sights on returning to the lunar surface for the first time since 1969. It has launched four missions in the last six years and is in the midst of its final attempt to send another one this fall.&lt;p&gt;&lt;p&gt;Minister of Science and Technology Zhang Jianhua, speaking at a news conference in Beijing, said the launch was the first of its kind in the country and that China was a long-term partner.&lt;p&gt;&lt;p&gt;“Today we have demonstrated a huge potential,” he said, adding that the two countries planned to participate in a global lunar exploration program in 2023.&lt;p&gt;&lt;p&gt;China is seeking to become a member of the International Space Station by 2024. Beijing has so far relied on Russia and the United States to send astronauts to the lunar surface.&lt;p&gt;&lt;p&gt;China is also seeking to establish a lunar base in orbit. It has said it hopes to have an asteroid mining base for the first time in 2023.&lt;p&gt;&lt;p&gt;China has so far carried out seven missions into orbit. Two more have been in orbit but none has been successful. China is the third country to have launched a rover and landed a man on the moon.&lt;p&gt;']"
0,4, NASA taps China to land first robotic satellite on moon ,"['&lt;p&gt;WASHINGTON  - NASA on Tuesday tapped China for its first lunar lander, an experimental satellite that will carry out science experiments for two to three years, the space agency said in a move it said would allow for accelerated exploration of the moon.&lt;p&gt;&lt;p&gt;China’s space agency has invested more than $2 billion to build its own robotic lander to ferry cargo and other lunar material from Earth, but only China, Russia and the United States have deployed robotic landers.&lt;p&gt;&lt;p&gt;The launch is not the first time China has been tapped to help carry out science experiments. The country’s space agency, the National Space Administration, in May invited Elon Musk’s SpaceX to develop its own lander to ferry cargo and other scientific research to the moon.&lt;p&gt;&lt;p&gt;“Our partners in this space partnership will be able to deliver the first lunar landing vehicle in 24 to 24 years,” NASA Administrator Jim Bridenstine said in a statement.&lt;p&gt;&lt;p&gt;The Chang’e-4 lunar lander, built by China Aerospace Science and Technology Corp, was the first of its kind built by a private space company for lunar research, Bridenstine said.&lt;p&gt;&lt;p&gt;It would be the first human-made lunar lander, Bridenstine said.&lt;p&gt;&lt;p&gt;“This project will offer the highest degree of autonomy to land humans and the smallest amount of risk to the lunar surface,” he said.&lt;p&gt; ']"
0,4, Boeing's Crew Dragon spacecraft successfully lands in mid-air on Mars ,"[""&lt;p&gt;CAPE CANAVERAL, Fla.  - The rocket-and-vehicle vehicle carrying Boeing Co\\'s Crew Dragon capsule successfully landed on Mars on Monday, parachuting to the surface after the craft’s booster rocket thrashed into a plume of dust and gas above.&lt;p&gt;&lt;p&gt;The U.S. space firm’s successful landing underscores NASA’s efforts to build reusable space capsules, a crucial component of its overall goal to return humans to the red planet for long-duration scientific research.&lt;p&gt;&lt;p&gt;SpaceX’s Crew Dragon capsule will ferry NASA astronauts and a cargo plane to the red planet in 2021, a goal that could eventually include sending humans to Mars and return astronauts to the moon by 2024.&lt;p&gt;&lt;p&gt;NASA, founded by billionaire entrepreneur and NASA administrator Jim Bridenstine, has relied on commercial rockets to ferry astronauts to the space station since the 1960s. Since then, the shuttle program has carried about 685 people to the orbiting laboratory.&lt;p&gt;&lt;p&gt;“We are thrilled to be able to announce a successful launch of the Crew Dragon capsule from Cape Canaveral, Florida,” NASA spokeswoman Lauren Mankoff said in a statement.&lt;p&gt;&lt;p&gt;NASA has sent astronauts to orbit on the space shuttle since 1983, and about 100 Americans have volunteered their time on the space station.&lt;p&gt;&lt;p&gt;SpaceX said the Crew Dragon capsule successfully landed safely on the Martian surface.&lt;p&gt;""]"
0,4, Ibrahim Belmokhtar's Manchester United v Hull City 0-1 ,"[""&lt;p&gt;LONDON  - The England international is set to travel to Manchester United on Saturday night to play against the London club’s top-flight rivals, as he aims to boost the country’s hopes of the FA Cup and League One title.&lt;p&gt;&lt;p&gt;The former England international was on loan at Birmingham City from July and has scored in all four of their Premier League meetings this season.&lt;p&gt;&lt;p&gt;He has started 14 league games and set up three league goals.&lt;p&gt;&lt;p&gt;United are yet to lose a game this season and are three points adrift of the league.&lt;p&gt;&lt;p&gt;While United are still chasing their first FA Cup in 11 years, the side are hopeful of securing a place in the Champions League and will be hoping the return of Belmokhtar could be key.&lt;p&gt;&lt;p&gt;“I am here to try to take over as manager and to see if we can get back in the Premier League,” said England international Samuel Eto'o. “Our first priority will be winning.”&lt;p&gt;&lt;p&gt;“If you look back at the last four years of English football and how we have got away from that, you know what’s great about that - winning.”&lt;p&gt;&lt;p&gt;He added: “But I am here to try to find a way to make a positive impact.”&lt;p&gt;""]"
0,4, Virus: The best disinfectant for your teeth ,"['&lt;p&gt;WASHINGTON  - The best disinfectant for teeth and gums is toothpaste, a new U.S. report suggests.&lt;p&gt;&lt;p&gt;Most toothpaste contains bacteria that can be deadly to humans, leaving them prone to infection, according to an examination of more than 3,500 toothpaste samples collected from around the world.&lt;p&gt;&lt;p&gt;Researchers found that toothpaste contains more than 99% water and is more effective at disinfecting teeth than toothpaste in lowering the bacteria, the report said. They also found that toothpaste contains no water or preservatives and has no disinfectant in it.&lt;p&gt;&lt;p&gt;“The potential disinfectant properties of toothpaste, combined with its higher water content, give it the potential to reduce transmission and the potential for transmission of other infectious diseases,” said Susan Bowers, associate professor of dentistry at Northeastern University and co-author of the study published on Wednesday in the American Journal of Respiratory Disease.&lt;p&gt;&lt;p&gt;“With oral bacteria, toothpaste is an easy-to-use preservative, so the effectiveness of toothpaste depends on the rate of transmission and where it enters the mouth and the concentration of any other bacteria present. Toothpaste has a very low water content and thus can readily be disinfected by bacteria. Toothpaste has a very high concentration of any infectious microbes, and therefore may be more effective than toothpaste.”&lt;p&gt;']"
0,4, It is possible to build a solar power station near the moon by 2030 ,"['&lt;p&gt;NEW YORK  - Scientists in Australia hope that by 2030 the moon’s molten rock containing hydrogen and helium - the ingredients for a huge lunar power station - can be harnessed for fusion.&lt;p&gt;&lt;p&gt;With the moon producing the first hydrogen in six decades, and helium now in the second, the scientists are looking to create a “gene-free” station where hydrogen, helium, oxygen and all other materials can be produced and stored, with enough energy to power the station for at least one million years.&lt;p&gt;&lt;p&gt;In the process, they hope to “enable “a very precise blueprint” for how to build a station and ultimately charge the moon’s atmosphere.&lt;p&gt;&lt;p&gt;The hydrogen could then be burned for hydrogen, helium and methane gas to be produced, creating a gas that can be heated back up with water, or released to form a gas, the scientists said.&lt;p&gt;&lt;p&gt;The hydrogen could be used to power the next lunar mission using fuel injected from a “flying saucer” or a “gas turbine”, or to power the spacecraft in orbit, the scientists said.&lt;p&gt;&lt;p&gt;It could also be used to power communications between space station operators, or as a backup power source, they said.&lt;p&gt;']"
0,4, Fluoride-rich food may help combat heat wave ,"['&lt;p&gt;MOSCOW  - The flu pandemic is threatening human health with flu-like symptoms, scientists are warning, with potential consequences for people’s daily lives, health and the environment.&lt;p&gt;&lt;p&gt;Fluoroquinolones (RZN), the active ingredient in the drugs used to treat the flu, have been found to worsen the symptoms of the illness, with the proportion of people taking them decreasing, the World Health Organization said on Tuesday.&lt;p&gt;&lt;p&gt;The risk of influenza-like symptoms is so great that people with moderate to severe cases should not be infected with the drug alone, said U.N. health authorities’ World Health Organization (WHO) Director-General Thierry Chanté in a statement.&lt;p&gt;&lt;p&gt;The WHO’s new guidelines call for a complete ban on the use of the novel “fluoroquinolones” in food and water, with no restrictions on what can be consumed, even if they are made from the same ingredients.&lt;p&gt;&lt;p&gt;This could lead to excessive consumption of such foods and water, according to the WHO.&lt;p&gt;&lt;p&gt;The WHO said there are currently no restrictions on how people can get a flu shot, but added there should be a more open discussion about the risks and potential harms of consuming them.&lt;p&gt;&lt;p&gt;“Flu vaccines should not be the only way to prevent the spread of the disease,” the WHO statement said.&lt;p&gt; ']"
0,4, 'Rescue workers on the run' urge survivors ,"['&lt;p&gt;DUBAI  - The UAE’s rescue workers on the run from fierce anti-government protests on Saturday said they were in touch with dozens of victims of the protests - including children, women and children - and would “not give up on them”, in the words of one.&lt;p&gt;&lt;p&gt;A local resident, Abu Bakr, said that a helicopter that had been deployed had crashed into a crowd of protesters.&lt;p&gt;&lt;p&gt;The UAE had accused Israel of targeting the demonstrations.&lt;p&gt;&lt;p&gt;It accused Israel of targeting peaceful protests but dismissed the allegations.&lt;p&gt;&lt;p&gt;“We have to take them,” it said in a statement. “We will protect our children and we will not give up on them.”&lt;p&gt;&lt;p&gt;It said rescue workers from two factories had been called in for urgent care.&lt;p&gt;&lt;p&gt;“We’re calling for calm in the streets and that is what we have already done,” said Sheikh Zayed al-Mansouri, managing director of the London-based charity Save the Children. “This is what we want, the freedom to protest.”&lt;p&gt;&lt;p&gt;A Saudi-led coalition of Middle East nations and international donors is battling to stop anti-government protests in Yemen and on the ground. Yemen has seen two deadly anti-government protests.&lt;p&gt;']"
0,4, Pegasus may be more primitive than previously thought ,"['&lt;p&gt;PARIS  - Scientists have identified two closely related dinosaur fossils from Madagascar that suggest the genus Pegasus - called Homo sapiens - may have evolved in a far more primitive period - with a period that may have been more like a caveman.&lt;p&gt;&lt;p&gt;The fossil unearthed by French researchers was discovered in 2006 and is being analyzed for possible evolutionary history of the group. The researchers said in a paper on Monday they had studied four juveniles of the genus Pegasus from 1970 to 1980. They identified four distinct fossilous juvenile features and identified four more that may have had adaptations to the fossil, including three arms and two legs.&lt;p&gt;&lt;p&gt;Pegasus, the second-line ancestor of Homo sapiens, lived more than 2 million years ago in an area of Madagascar that was much warmer than today’s Madagascar. The researchers said they found the two-legged species to have been closely related to the previously discovered species.&lt;p&gt;&lt;p&gt;The species Pegasus was probably more primitive than previously believed, suggesting some features such as the legs may have allowed the animals to traverse the cave. Fossils unearthed in Peru show a lower jawbone, as well as a longer lower jaw bone that is likely indicative of a stronger jaw.&lt;p&gt;&lt;p&gt;The fossils identified by French paleontologists were the oldest of the four that were previously identified. Pegasus is a member of the Cretaceous Period, which ended 66 million years ago, roughly two million years before the extinction of dinosaurs.&lt;p&gt;']"
0,4," Egg-feeder embryos that look like the dinosaur E. tusks may have 'dinosaur-like' traits, scientists say ","['&lt;p&gt;WASHINGTON  - Scientists on Thursday described in the journal Science a novel type of egg-feeding system that appears to be similar to the dinosaur E. tusks’s feeding behavior, even though the embryo from the same species may have the same characteristics.&lt;p&gt;&lt;p&gt;The findings appear in the journal Proceedings of the National Academy of Sciences.&lt;p&gt;&lt;p&gt;The egg-feeder embryos are able to survive an extended period of time and form an embryo at the same rate as an embryo from a different species, scientists said.&lt;p&gt;&lt;p&gt;In the dinosaur-like system, the embryo replicates itself in the egg-feeding cycle until its egg-laying mechanism is activated and the body develops a rudimentary organ called the embryo shell.&lt;p&gt;&lt;p&gt;“There are many different types of egg-feeding that are occurring in birds, mammals and in the birds,” said paleontologist and study co-author Peter Krikorian of McMaster University in Ontario, Canada, lead author of the research published in the journal Nature. “These are all kind of rudimentary structures that may help explain the behavior of a dinosaur like these.”&lt;p&gt;']"
0,4," Boeing's Falcon 9 rocket blasted off from Cape Canaveral, Florida in an unmanned mission to blast off from U.S. soil on Wednesday night.","['&lt;p&gt;&lt;p&gt;A SpaceX Falcon 9 rocket lifted off from the Florida Mojave in a test launch sequence that was expected to last for several hours. But the company said the mission, known as “Space Elevation,” successfully flew.&lt;p&gt;&lt;p&gt;Boeing’s Falcon 9, a reusable spacecraft designed to be a joint venture between Boeing and SpaceX, is one of the most powerful in the commercial sector and one of the few capable of carrying humans into orbit.&lt;p&gt;&lt;p&gt;SpaceX’s Falcon 9 capsule, built by Elon Musk’s SpaceX, will send payloads including computers and other equipment for NASA’s National Aeronautics and Space Administration (NASA), including the launch vehicle, to the International Space Station.&lt;p&gt;&lt;p&gt;Earlier this month, U.S. Vice President Mike Pence said that the U.S. space agency would “tear apart” Russia’s space program in a bid to develop and commercialize its rockets.&lt;p&gt; ']"
0,4," U.S. firms plan to launch satellites into space for commercial and industrial purposes soon, as government launches ramp up ambitions ","['&lt;p&gt;WASHINGTON  - U.S. firms are preparing for satellites in space from space, with the goal of providing new services to be offered in the private sector sooner than later, state agencies and industry representatives said on Tuesday.&lt;p&gt;&lt;p&gt;The U.S. government launched the Gateway Global Positioning System in January, with the aim of enabling commercial operators to quickly access and operate satellites at commercial or industrial scale.&lt;p&gt;&lt;p&gt;The launch represents a big step forward in the space industry and would allow U.S. businesses to work with private companies to find the best launch and service provider for their businesses, the White House Office of Management and Budget said in a statement.&lt;p&gt;&lt;p&gt;Space is a lucrative and lucrative sector in many ways, with commercial launches costing billions of dollars annually and producing tens of thousands of jobs every year.&lt;p&gt;&lt;p&gt;The Gateway system aims to establish links with the private sector using satellites that can monitor ground and atmosphere to provide access to vital information to U.S. businesses and commercial customers, the White House said.&lt;p&gt;&lt;p&gt;“The public sector should take advantage of this opportunity to provide low-cost, low-latency services in space,” U.S. Representative David Quigley, Democrat of Virginia, said in a statement.&lt;p&gt;']"
0,4, Exclusive: Scientists at Swiss experiment find rare fossil of a dog that died in captivity ,"['&lt;p&gt;WASHINGTON  - Scientists from Switzerland have discovered rare fossilized bones of a dog that died in captivity, in the rare hope of finding some clues about the evolution of humans and dog domestication.&lt;p&gt;&lt;p&gt;The remains were unearthed in the southwestern Swiss city of Stuttgart in collaboration with the Swiss Academy of Sciences, the Swiss Museum of Natural History and the Max Planck Institute of Evolutionary Anthropology.&lt;p&gt;&lt;p&gt;The fossil, made by scraping together bone fragments, was discovered in the fossilized remains of a dog with a distinctive black coat, called a zebra, that was around 8-9 inches long and weighed about 250 pounds (150 kg).&lt;p&gt;&lt;p&gt;“The dog’s body was found with a long, flowing coat of bones in a narrow corridor in a cave,” said paleontologist Matthias Schlafly of the Max Planck Institute for Evolutionary Anthropology.&lt;p&gt;&lt;p&gt;“From the very beginning, the hypothesis of the dog being a domesticated dog was questioned,” Schlafly added. “But the bones provided a definitive answer.”&lt;p&gt;&lt;p&gt;The study was published in the journal Nature.&lt;p&gt;']"
0,4, U.S. President Donald Trump signs an executive order to withdraw U.S. support for Israel ,"['&lt;p&gt;WASHINGTON  - President Donald Trump signed an executive order on Tuesday to withdraw U.S. military support for Israel from the West Bank and East Jerusalem, the White House said, signaling Israel had not violated the policy.&lt;p&gt;&lt;p&gt;Ahead of the signing, Trump called for a review of U.S. actions to counter violent Islamic terror groups in the Middle East, a move he said was being made within days.&lt;p&gt;&lt;p&gt;Trump also signed an executive order establishing a joint center for research and development of Israel’s educational systems and training systems.&lt;p&gt;&lt;p&gt;“We will honor the commitment of each of you to advance peace and security,” the president said, saying he hoped the United States would recognize Jerusalem as the capital of Israel and to continue to work towards building a secure and comprehensive future for the Jewish people.&lt;p&gt;&lt;p&gt;“We stand ready to work with you to ensure that all of our partners in the world are secure in their pursuit of peace, prosperity and security,” Trump said in a statement.&lt;p&gt;&lt;p&gt;The United States has relied on Israel for nearly two-and-a-half years to protect the region from threats from Iran, a pillar of the Middle East.&lt;p&gt;&lt;p&gt;During the war, Israel used a missile defense system to shoot down planes and ships from planes and ships, according to a 2009 State Department report.&lt;p&gt;']"
0,4," The coronavirus - first reported by the British on March 22 and now linked to the second case in Europe - was transmitted through mosquitoes. Now scientists suspect a second, more common coronavirus could be lurking in the same environment. (Jenny Starrs/The Washington Post) ","['&lt;p&gt;WASHINGTON  - Scientists say a new coronavirus - first reported by the British on March 22 and now linked <BOS>  with the second case in Europe - could be lurking in the same environment as the first, which might allow them to pinpoint the new coronavirus first seen in the United States.&lt;p&gt;&lt;p&gt;Scientists in Washington state reported on Monday that they had isolated a virus in the blood of a child who had been infected with the new coronavirus. The virus was in the air that infected the child and in the virus itself. The virus had not yet been transmitted to humans.&lt;p&gt;&lt;p&gt;They found that the virus that first transmitted the first case was found in the air that infected the child. In other words, it appeared to have originated from people.&lt;p&gt;&lt;p&gt;“This confirms that the virus was present in the air in the first case, and that it originated from people who were infected with this virus in the first case,” said University of Pittsburgh professor of epidemiology and immunology Rolf Wirth, who led the study published in the journal Nature Communications.&lt;p&gt;&lt;p&gt;“This means that this new coronavirus is likely going to have spread to Europe and into the United States from there.”&lt;p&gt;']"
0,4," SpaceX's first unmanned cargo mission on a mission to the International Space Station to carry astronauts to the station by Oct. 1 is slated to go ahead, SpaceX said on Thursday, citing technical setbacks. The launch was scheduled for about two hours at a Cape Canaveral Air Force Station on Monday.","['&lt;p&gt;&lt;p&gt;SpaceX says it will fly an unmanned mission to the International Space Station by Oct. 1, the first unmanned mission since SpaceX first sent a crewed mission to the space station in 2011. It said on Wednesday it would send two unmanned craft to the space station using a SpaceX Dragon capsule and a Boeing 747 air taxi.&lt;p&gt;&lt;p&gt;The U.S. Space Force, which handles NASA’s domestic space operations, will oversee the crewed missions. The unmanned mission is slated to last about two weeks.&lt;p&gt; ']"
0,4, U.S. moon lands on lunar surface ,"['&lt;p&gt;MOSCOW  - An American spacecraft successfully entered the lunar surface on Tuesday, a historic first for a U.S. spacecraft, after a failed landing in January, and was safely placed on the surface for the first time, state media reported, citing Russian space agency Roscosmos.&lt;p&gt;&lt;p&gt;The lander’s landing came as NASA sought to shore up support from Russia for the return of the spacecraft, which was due to dock at the International Space Station on Jan. 20.&lt;p&gt;&lt;p&gt;“The moon is not a lifeless place, it is an open place, it’s a place of refuge,” U.S. space agency Administrator Jim Bridenstine told a news conference.&lt;p&gt;&lt;p&gt;“So, I will certainly continue to work with the Russian Federation to try to achieve a safe return on this mission,” he added, calling it a historic landing.&lt;p&gt;&lt;p&gt;The mission launched in 2011 to bring back a sample of water and oxygen from the moon and to study the composition of lunar microbes.&lt;p&gt; ']"
0,4, U.S. space agency steps up investigation of NASA's moon lander ,"['&lt;p&gt;LONDON  - A federal investigation is starting to find some fault with NASA’s human spaceflight program after U.S. contractor Lockheed Martin Corp said last month that its spacecraft - the International Space Station (ISS) - was the victim of an automated failure.&lt;p&gt;&lt;p&gt;In a statement posted on Twitter by the Starlink Inc, Lockheed told Reuters it had been ""very disappointed by what was discovered by a contractor.""&lt;p&gt;&lt;p&gt;“The findings that we received indicated that an anomaly occurred during the production of the ISS, and we have been working to bring this issue to a comprehensive end,” it said.&lt;p&gt;&lt;p&gt;The Starlink probe, which flies about 100 miles (200 km) above Earth, deployed a software update to fix a hardware flaw in its Falcon 9 rocket.&lt;p&gt;&lt;p&gt;“The following has been posted to the Starlink crew-space website: “We are fully aware that we have identified a defect that caused a sensor sensor to fail in orbit, and we have been taking immediate corrective actions to ensure that the sensors in the ISS are operating flawlessly.”&lt;p&gt;&lt;p&gt;“This problem was not detected by our engineers prior to launch, and we have been working to fully investigate and fix the problem,” Starlink said in a statement.&lt;p&gt;&lt;p&gt;It said it had been exploring whether NASA engineers had performed an independent assessment of whether it was the fault of its contractors or a “partners”.']"
0,4, Naked woman found with stomach contents 'deep inside her' ,"['&lt;p&gt;WASHINGTON  - A naked woman, believed to be in her 70s, has been found with stomach contents beyond her waist, a source with knowledge of the case told Reuters on Thursday.&lt;p&gt;&lt;p&gt;“I think her stomach contents were very deep inside her body,” a source told Reuters. “She was in distress and was in shock.”&lt;p&gt;&lt;p&gt;The unnamed woman, identified only by her birth name, was discovered on Nov. 17 in the South Florida suburb of Cape Canaveral, and her condition has not yet been confirmed by authorities.&lt;p&gt;&lt;p&gt;Her condition is not known.&lt;p&gt;&lt;p&gt;The woman was found naked at her home in the Florida suburbs and was reported missing by family members.&lt;p&gt;&lt;p&gt;The investigation into the case was opened by the Florida State Troopers on Thursday and is expected to continue until further notice, State Troopers spokesman Mike Smith said.&lt;p&gt;&lt;p&gt;The investigation is being led by State Trooper Sandra McBride.&lt;p&gt;&lt;p&gt;An autopsy will be performed on the woman on Wednesday and a DNA sample will be sent to a laboratory in the state, Smith said.&lt;p&gt;&lt;p&gt;Smith added that authorities in the state have “made it clear to all parties that she was in distress and has passed away.”&lt;p&gt;']"
